CT Image,MR Image
/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainA/ct1554.png,/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainB/mri1554.png
/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainA/ct1555.png,/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainB/mri1555.png
/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainA/ct1556.png,/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainB/mri1556.png
/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainA/ct1557.png,/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainB/mri1557.png
/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainA/ct1561.png,/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainB/mri1561.png
/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainA/ct1562.png,/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainB/mri1562.png
/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainA/ct1563.png,/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainB/mri1563.png
/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainA/ct1564.png,/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainB/mri1564.png
/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainA/ct1565.png,/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainB/mri1565.png
/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainA/ct1566.png,/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainB/mri1566.png
/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainA/ct1567.png,/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainB/mri1567.png
/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainA/ct1571.png,/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainB/mri1571.png
/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainA/ct1572.png,/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainB/mri1572.png
/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainA/ct1573.png,/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainB/mri1573.png
/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainA/ct1574.png,/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainB/mri1574.png
/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainA/ct1575.png,/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainB/mri1575.png
/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainA/ct1576.png,/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainB/mri1576.png
/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainA/ct1577.png,/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainB/mri1577.png
/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainA/ct1581.png,/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainB/mri1581.png
/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainA/ct1582.png,/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainB/mri1582.png
/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainA/ct1583.png,/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainB/mri1583.png
/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainA/ct1584.png,/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainB/mri1584.png
/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainA/ct1585.png,/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainB/mri1585.png
/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainA/ct1586.png,/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainB/mri1586.png
/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainA/ct1587.png,/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainB/mri1587.png
/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainA/ct1591.png,/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainB/mri1591.png
/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainA/ct1592.png,/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainB/mri1592.png
/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainA/ct1593.png,/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainB/mri1593.png
/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainA/ct1594.png,/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainB/mri1594.png
/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainA/ct1595.png,/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainB/mri1595.png
/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainA/ct1596.png,/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainB/mri1596.png
/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainA/ct1597.png,/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainB/mri1597.png
/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainA/ct1601.png,/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainB/mri1601.png
/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainA/ct1602.png,/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainB/mri1602.png
/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainA/ct1603.png,/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainB/mri1603.png
/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainA/ct1604.png,/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainB/mri1604.png
/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainA/ct1605.png,/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainB/mri1605.png
/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainA/ct1606.png,/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainB/mri1606.png
/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainA/ct1607.png,/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainB/mri1607.png
/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainA/ct1611.png,/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainB/mri1611.png
/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainA/ct1612.png,/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainB/mri1612.png
/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainA/ct1613.png,/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainB/mri1613.png
/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainA/ct1614.png,/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainB/mri1614.png
/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainA/ct1615.png,/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainB/mri1615.png
/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainA/ct1616.png,/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainB/mri1616.png
/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainA/ct1617.png,/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainB/mri1617.png
/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainA/ct1621.png,/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainB/mri1621.png
/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainA/ct1622.png,/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainB/mri1622.png
/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainA/ct1623.png,/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainB/mri1623.png
/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainA/ct1624.png,/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainB/mri1624.png
/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainA/ct1625.png,/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainB/mri1625.png
/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainA/ct1626.png,/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainB/mri1626.png
/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainA/ct1627.png,/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainB/mri1627.png
/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainA/ct1631.png,/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainB/mri1631.png
/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainA/ct1632.png,/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainB/mri1632.png
/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainA/ct1633.png,/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainB/mri1633.png
/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainA/ct1634.png,/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainB/mri1634.png
/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainA/ct1635.png,/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainB/mri1635.png
/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainA/ct1636.png,/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainB/mri1636.png
/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainA/ct1637.png,/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainB/mri1637.png
/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainA/ct1641.png,/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainB/mri1641.png
/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainA/ct1642.png,/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainB/mri1642.png
/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainA/ct1643.png,/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainB/mri1643.png
/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainA/ct1644.png,/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainB/mri1644.png
/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainA/ct1645.png,/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainB/mri1645.png
/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainA/ct1646.png,/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainB/mri1646.png
/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainA/ct1647.png,/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainB/mri1647.png
/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainA/ct1651.png,/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainB/mri1651.png
/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainA/ct1652.png,/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainB/mri1652.png
/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainA/ct1653.png,/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainB/mri1653.png
/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainA/ct1654.png,/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainB/mri1654.png
/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainA/ct1655.png,/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainB/mri1655.png
/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainA/ct1656.png,/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainB/mri1656.png
/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainA/ct1657.png,/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainB/mri1657.png
/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainA/ct1661.png,/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainB/mri1661.png
/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainA/ct1662.png,/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainB/mri1662.png
/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainA/ct1663.png,/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainB/mri1663.png
/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainA/ct1664.png,/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainB/mri1664.png
/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainA/ct1665.png,/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainB/mri1665.png
/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainA/ct1666.png,/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainB/mri1666.png
/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainA/ct1667.png,/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainB/mri1667.png
/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainA/ct1671.png,/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainB/mri1671.png
/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainA/ct1672.png,/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainB/mri1672.png
/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainA/ct1673.png,/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainB/mri1673.png
/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainA/ct1674.png,/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainB/mri1674.png
/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainA/ct1675.png,/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainB/mri1675.png
/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainA/ct1676.png,/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainB/mri1676.png
/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainA/ct1677.png,/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainB/mri1677.png
/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainA/ct1681.png,/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainB/mri1681.png
/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainA/ct1682.png,/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainB/mri1682.png
/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainA/ct1683.png,/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainB/mri1683.png
/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainA/ct1684.png,/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainB/mri1684.png
/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainA/ct1685.png,/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainB/mri1685.png
/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainA/ct1686.png,/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainB/mri1686.png
/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainA/ct1687.png,/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainB/mri1687.png
/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainA/ct1691.png,/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainB/mri1691.png
/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainA/ct1692.png,/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainB/mri1692.png
/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainA/ct1693.png,/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainB/mri1693.png
/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainA/ct1694.png,/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainB/mri1694.png
/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainA/ct1695.png,/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainB/mri1695.png
/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainA/ct1696.png,/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainB/mri1696.png
/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainA/ct1697.png,/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainB/mri1697.png
/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainA/ct1701.png,/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainB/mri1701.png
/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainA/ct1702.png,/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainB/mri1702.png
/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainA/ct1703.png,/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainB/mri1703.png
/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainA/ct1704.png,/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainB/mri1704.png
/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainA/ct1705.png,/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainB/mri1705.png
/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainA/ct1706.png,/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainB/mri1706.png
/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainA/ct1707.png,/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainB/mri1707.png
/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainA/ct1711.png,/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainB/mri1711.png
/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainA/ct1712.png,/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainB/mri1712.png
/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainA/ct1713.png,/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainB/mri1713.png
/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainA/ct1714.png,/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainB/mri1714.png
/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainA/ct1715.png,/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainB/mri1715.png
/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainA/ct1716.png,/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainB/mri1716.png
/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainA/ct1717.png,/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainB/mri1717.png
/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainA/ct1721.png,/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainB/mri1721.png
/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainA/ct1722.png,/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainB/mri1722.png
/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainA/ct1723.png,/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainB/mri1723.png
/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainA/ct1724.png,/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainB/mri1724.png
/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainA/ct1725.png,/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainB/mri1725.png
/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainA/ct1726.png,/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainB/mri1726.png
/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainA/ct1727.png,/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainB/mri1727.png
/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainA/ct1731.png,/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainB/mri1731.png
/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainA/ct1732.png,/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainB/mri1732.png
/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainA/ct1733.png,/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainB/mri1733.png
/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainA/ct1734.png,/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainB/mri1734.png
/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainA/ct1735.png,/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainB/mri1735.png
/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainA/ct1736.png,/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainB/mri1736.png
/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainA/ct1737.png,/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainB/mri1737.png
/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainA/ct1741.png,/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainB/mri1741.png
/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainA/ct1742.png,/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainB/mri1742.png
/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainA/ct1743.png,/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainB/mri1743.png
/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainA/ct1744.png,/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainB/mri1744.png
/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainA/ct1745.png,/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainB/mri1745.png
/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainA/ct1746.png,/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainB/mri1746.png
/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainA/ct1747.png,/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainB/mri1747.png
/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainA/ct1751.png,/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainB/mri1751.png
/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainA/ct1752.png,/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainB/mri1752.png
/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainA/ct1753.png,/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainB/mri1753.png
/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainA/ct1754.png,/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainB/mri1754.png
/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainA/ct1755.png,/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainB/mri1755.png
/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainA/ct1756.png,/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainB/mri1756.png
/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainA/ct1757.png,/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainB/mri1757.png
/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainA/ct1761.png,/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainB/mri1761.png
/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainA/ct1762.png,/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainB/mri1762.png
/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainA/ct1763.png,/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainB/mri1763.png
/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainA/ct1764.png,/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainB/mri1764.png
/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainA/ct1765.png,/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainB/mri1765.png
/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainA/ct1766.png,/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainB/mri1766.png
/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainA/ct1767.png,/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainB/mri1767.png
/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainA/ct1771.png,/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainB/mri1771.png
/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainA/ct1772.png,/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainB/mri1772.png
/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainA/ct1773.png,/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainB/mri1773.png
/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainA/ct1774.png,/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainB/mri1774.png
/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainA/ct1775.png,/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainB/mri1775.png
/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainA/ct1776.png,/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainB/mri1776.png
/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainA/ct1777.png,/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainB/mri1777.png
/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainA/ct1781.png,/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainB/mri1781.png
/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainA/ct1782.png,/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainB/mri1782.png
/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainA/ct1783.png,/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainB/mri1783.png
/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainA/ct1784.png,/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainB/mri1784.png
/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainA/ct1785.png,/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainB/mri1785.png
/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainA/ct1786.png,/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainB/mri1786.png
/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainA/ct1787.png,/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainB/mri1787.png
/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainA/ct1791.png,/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainB/mri1791.png
